LSOA,IMD SCORE,RANK OF IMD SCORE (where 1 is most deprived),Percentile,Decile,IMD_Decile2010
E01010464,63.75,548,1.687088233,0.168708823,1
E01013693,63.74,549,1.690166862,0.169016686,1
E01006495,63.73,550,1.69324549,0.169324549,1
E01006753,63.71,551,1.696324118,0.169632412,1
E01009131,63.69,552,1.699402746,0.169940275,1
E01005255,63.68,553,1.702481374,0.170248137,1
E01010625,63.67,554,1.705560002,0.170556,1
E01014223,63.65,555,1.708638631,0.170863863,1
E01005948,63.65,556,1.711717259,0.171171726,1
E01031071,63.65,557,1.714795887,0.171479589,1
E01012843,63.63,558,1.717874515,0.171787452,1
E01007645,63.62,559,1.720953143,0.172095314,1
E01015046,63.6,560,1.724031771,0.172403177,1
E01014336,63.6,561,1.7271104,0.17271104,1
E01008013,63.58,562,1.730189028,0.173018903,1
E01014724,63.57,563,1.733267656,0.173326766,1
E01013603,63.57,564,1.736346284,0.173634628,1
E01008438,63.52,565,1.739424912,0.173942491,1
E01006480,63.47,566,1.74250354,0.174250354,1
E01011107,63.43,567,1.745582169,0.174558217,1
E01002037,63.43,568,1.748660797,0.17486608,1
E01014581,63.41,569,1.751739425,0.175173942,1
E01011978,63.41,570,1.754818053,0.175481805,1
E01005202,63.39,571,1.757896681,0.175789668,1
E01013826,63.38,572,1.760975309,0.176097531,1
E01008736,63.37,573,1.764053938,0.176405394,1
E01007008,63.37,574,1.767132566,0.176713257,1
E01007010,63.36,575,1.770211194,0.177021119,1
E01006050,63.36,576,1.773289822,0.177328982,1
E01009202,63.34,577,1.77636845,0.177636845,1
E01007291,63.28,578,1.779447078,0.177944708,1
E01005239,63.26,579,1.782525707,0.178252571,1
E01018563,63.23,580,1.785604335,0.178560433,1
E01024506,63.21,581,1.788682963,0.178868296,1
E01009203,63.19,582,1.791761591,0.179176159,1
E01009378,63.18,583,1.794840219,0.179484022,1
E01006552,63.16,584,1.797918847,0.179791885,1
E01005653,63.16,585,1.800997476,0.180099748,1
E01008204,63.16,586,1.804076104,0.18040761,1
E01007979,63.16,587,1.807154732,0.180715473,1
E01025575,63.15,588,1.81023336,0.181023336,1
E01007629,63.13,589,1.813311988,0.181331199,1
E01006613,63.13,590,1.816390616,0.181639062,1
E01007019,63.13,591,1.819469245,0.181946924,1
E01022031,63.13,592,1.822547873,0.182254787,1
E01010032,63.07,593,1.825626501,0.18256265,1
E01009345,63.06,594,1.828705129,0.182870513,1
E01024658,63.05,595,1.831783757,0.183178376,1
E01004862,63.04,596,1.834862385,0.183486239,1
E01010486,63.03,597,1.837941013,0.183794101,1
E01001783,63.01,598,1.841019642,0.184101964,1
E01005096,63,599,1.84409827,0.184409827,1
E01008303,62.98,600,1.847176898,0.18471769,1
E01009193,62.96,601,1.850255526,0.185025553,1
E01014367,62.94,602,1.853334154,0.185333415,1
E01008123,62.94,603,1.856412782,0.185641278,1
E01009192,62.93,604,1.859491411,0.185949141,1
E01013205,62.93,605,1.862570039,0.186257004,1
E01024389,62.91,606,1.865648667,0.186564867,1
E01014583,62.9,607,1.868727295,0.18687273,1
E01011360,62.9,608,1.871805923,0.187180592,1
E01009047,62.88,609,1.874884551,0.187488455,1
E01007278,62.85,610,1.87796318,0.187796318,1
E01005322,62.85,611,1.881041808,0.188104181,1
E01008916,62.84,612,1.884120436,0.188412044,1
E01013960,62.84,613,1.887199064,0.188719906,1
E01010340,62.82,614,1.890277692,0.189027769,1
E01012267,62.8,615,1.89335632,0.189335632,1
E01005105,62.77,616,1.896434949,0.189643495,1
E01013861,62.76,617,1.899513577,0.189951358,1
E01016866,62.76,618,1.902592205,0.19025922,1
E01018317,62.75,619,1.905670833,0.190567083,1
E01005551,62.73,620,1.908749461,0.190874946,1
E01007947,62.69,621,1.911828089,0.191182809,1
E01011338,62.65,622,1.914906718,0.191490672,1
E01015771,62.62,623,1.917985346,0.191798535,1
E01006642,62.6,624,1.921063974,0.192106397,1
E01004219,62.57,625,1.924142602,0.19241426,1
E01008904,62.56,626,1.92722123,0.192722123,1
E01024909,62.51,627,1.930299858,0.193029986,1
E01005509,62.5,628,1.933378487,0.193337849,1
E01009127,62.5,629,1.936457115,0.193645711,1
E01014286,62.47,630,1.939535743,0.193953574,1
E01009485,62.45,631,1.942614371,0.194261437,1
E01005762,62.45,632,1.945692999,0.1945693,1
E01008903,62.44,633,1.948771627,0.194877163,1
E01012027,62.44,634,1.951850256,0.195185026,1
E01006430,62.39,635,1.954928884,0.195492888,1
E01004863,62.35,636,1.958007512,0.195800751,1
E01014580,62.35,637,1.96108614,0.196108614,1
E01013209,62.34,638,1.964164768,0.196416477,1
E01012367,62.33,639,1.967243396,0.19672434,1
E01009322,62.32,640,1.970322025,0.197032202,1
E01007736,62.32,641,1.973400653,0.197340065,1
E01012944,62.31,642,1.976479281,0.197647928,1
E01003486,62.31,643,1.979557909,0.197955791,1
E01014593,62.3,644,1.982636537,0.198263654,1
E01000598,62.29,645,1.985715165,0.198571517,1
E01009002,62.28,646,1.988793793,0.198879379,1
E01010443,62.27,647,1.991872422,0.199187242,1
E01024667,62.24,648,1.99495105,0.199495105,1
E01025184,62.24,649,1.998029678,0.199802968,1
E01005349,62.23,650,2.001108306,0.200110831,1
E01011906,62.23,651,2.004186934,0.200418693,1
E01011093,62.22,652,2.007265562,0.200726556,1
E01026126,62.22,653,2.010344191,0.201034419,1
E01010737,62.19,654,2.013422819,0.201342282,1
E01010062,62.17,655,2.016501447,0.201650145,1
E01003511,62.13,656,2.019580075,0.201958008,1
E01013725,62.1,657,2.022658703,0.20226587,1
E01008459,62.09,658,2.025737331,0.202573733,1
E01012738,62.07,659,2.02881596,0.202881596,1
E01012687,62.05,660,2.031894588,0.203189459,1
E01012575,62.05,661,2.034973216,0.203497322,1
E01025482,62.03,662,2.038051844,0.203805184,1
E01027819,62.02,663,2.041130472,0.204113047,1
E01004820,62.01,664,2.0442091,0.20442091,1
E01020989,61.98,665,2.047287729,0.204728773,1
E01027951,61.95,666,2.050366357,0.205036636,1
E01011122,61.95,667,2.053444985,0.205344498,1
E01012060,61.95,668,2.056523613,0.205652361,1
E01005485,61.93,669,2.059602241,0.205960224,1
E01008414,61.92,670,2.062680869,0.206268087,1
E01005483,61.86,671,2.065759498,0.20657595,1
E01009380,61.83,672,2.068838126,0.206883813,1
E01012445,61.83,673,2.071916754,0.207191675,1
E01008399,61.82,674,2.074995382,0.207499538,1
E01012045,61.82,675,2.07807401,0.207807401,1
E01011955,61.81,676,2.081152638,0.208115264,1
E01008103,61.79,677,2.084231267,0.208423127,1
E01024907,61.78,678,2.087309895,0.208730989,1
E01007714,61.72,679,2.090388523,0.209038852,1
E01027150,61.72,680,2.093467151,0.209346715,1
E01009122,61.7,681,2.096545779,0.209654578,1
E01014250,61.68,682,2.099624407,0.209962441,1
E01009143,61.68,683,2.102703036,0.210270304,1
E01025227,61.67,684,2.105781664,0.210578166,1
E01008009,61.67,685,2.108860292,0.210886029,1
E01007131,61.66,686,2.11193892,0.211193892,1
E01011084,61.66,687,2.115017548,0.211501755,1
E01015231,61.66,688,2.118096176,0.211809618,1
E01025043,61.65,689,2.121174805,0.21211748,1
E01008098,61.65,690,2.124253433,0.212425343,1
E01009484,61.65,691,2.127332061,0.212733206,1
E01008437,61.64,692,2.130410689,0.213041069,1
E01010030,61.64,693,2.133489317,0.213348932,1
E01008703,61.61,694,2.136567945,0.213656795,1
E01012736,61.61,695,2.139646573,0.213964657,1
E01009700,61.61,696,2.142725202,0.21427252,1
E01026129,61.6,697,2.14580383,0.214580383,1
E01011747,61.59,698,2.148882458,0.214888246,1
E01010608,61.59,699,2.151961086,0.215196109,1
E01009377,61.57,700,2.155039714,0.215503971,1
E01006754,61.56,701,2.158118342,0.215811834,1
E01028256,61.56,702,2.161196971,0.216119697,1
E01009305,61.54,703,2.164275599,0.21642756,1
E01009181,61.52,704,2.167354227,0.216735423,1
E01012867,61.51,705,2.170432855,0.217043286,1
E01009195,61.47,706,2.173511483,0.217351148,1
E01007739,61.46,707,2.176590111,0.217659011,1
E01012407,61.44,708,2.17966874,0.217966874,1
E01012143,61.43,709,2.182747368,0.218274737,1
E01013730,61.42,710,2.185825996,0.2185826,1
E01010840,61.41,711,2.188904624,0.218890462,1
E01026687,61.39,712,2.191983252,0.219198325,1
E01024504,61.37,713,2.19506188,0.219506188,1
E01005289,61.35,714,2.198140509,0.219814051,1
E01009347,61.33,715,2.201219137,0.220121914,1
E01000482,61.33,716,2.204297765,0.220429776,1
E01012268,61.32,717,2.207376393,0.220737639,1
E01009366,61.31,718,2.210455021,0.221045502,1
E01016865,61.3,719,2.213533649,0.221353365,1
E01006696,61.3,720,2.216612278,0.221661228,1
E01006418,61.3,721,2.219690906,0.221969091,1
E01024590,61.3,722,2.222769534,0.222276953,1
E01010421,61.3,723,2.225848162,0.222584816,1
E01007878,61.29,724,2.22892679,0.222892679,1
E01011130,61.28,725,2.232005418,0.223200542,1
E01012100,61.26,726,2.235084047,0.223508405,1
E01000551,61.25,727,2.238162675,0.223816267,1
E01014330,61.24,728,2.241241303,0.22412413,1
E01006791,61.23,729,2.244319931,0.224431993,1
E01012878,61.18,730,2.247398559,0.224739856,1
E01020880,61.18,731,2.250477187,0.225047719,1
E01006721,61.18,732,2.253555816,0.225355582,1
E01009092,61.13,733,2.256634444,0.225663444,1
E01012857,61.13,734,2.259713072,0.225971307,1
E01009402,61.12,735,2.2627917,0.22627917,1
E01007719,61.1,736,2.265870328,0.226587033,1
E01005093,61.08,737,2.268948956,0.226894896,1
E01010375,61.08,738,2.272027585,0.227202758,1
E01009361,60.99,739,2.275106213,0.227510621,1
E01009149,60.99,740,2.278184841,0.227818484,1
E01014317,60.97,741,2.281263469,0.228126347,1
E01010680,60.95,742,2.284342097,0.22843421,1
E01005527,60.94,743,2.287420725,0.228742073,1
E01008391,60.92,744,2.290499353,0.229049935,1
E01018738,60.92,745,2.293577982,0.229357798,1
E01006548,60.91,746,2.29665661,0.229665661,1
E01004252,60.89,747,2.299735238,0.229973524,1
E01005095,60.88,748,2.302813866,0.230281387,1
E01018870,60.88,749,2.305892494,0.230589249,1
E01008257,60.86,750,2.308971122,0.230897112,1
E01012075,60.86,751,2.312049751,0.231204975,1
E01019139,60.85,752,2.315128379,0.231512838,1
E01004319,60.85,753,2.318207007,0.231820701,1
E01009965,60.84,754,2.321285635,0.232128564,1
E01005107,60.84,755,2.324364263,0.232436426,1
E01010103,60.83,756,2.327442891,0.232744289,1
E01006544,60.81,757,2.33052152,0.233052152,1
E01011101,60.8,758,2.333600148,0.233360015,1
E01024580,60.76,759,2.336678776,0.233667878,1
E01007372,60.73,760,2.339757404,0.23397574,1
E01014366,60.71,761,2.342836032,0.234283603,1
E01007597,60.69,762,2.34591466,0.234591466,1
E01001220,60.69,763,2.348993289,0.234899329,1
E01011346,60.68,764,2.352071917,0.235207192,1
E01007577,60.68,765,2.355150545,0.235515054,1
E01020979,60.68,766,2.358229173,0.235822917,1
E01010926,60.66,767,2.361307801,0.23613078,1
E01008122,60.66,768,2.364386429,0.236438643,1
E01028268,60.63,769,2.367465058,0.236746506,1
E01013279,60.62,770,2.370543686,0.237054369,1
E01025042,60.62,771,2.373622314,0.237362231,1
E01010659,60.62,772,2.376700942,0.237670094,1
E01005142,60.61,773,2.37977957,0.237977957,1
E01020759,60.61,774,2.382858198,0.23828582,1
E01006064,60.61,775,2.385936827,0.238593683,1
E01007543,60.58,776,2.389015455,0.238901545,1
E01014254,60.58,777,2.392094083,0.239209408,1
E01010273,60.58,778,2.395172711,0.239517271,1
E01001080,60.58,779,2.398251339,0.239825134,1
E01016900,60.56,780,2.401329967,0.240132997,1
E01014275,60.54,781,2.404408596,0.24044086,1
E01004811,60.53,782,2.407487224,0.240748722,1
E01010622,60.51,783,2.410565852,0.241056585,1
E01011045,60.5,784,2.41364448,0.241364448,1
E01019663,60.49,785,2.416723108,0.241672311,1
E01010364,60.47,786,2.419801736,0.241980174,1
E01013956,60.45,787,2.422880365,0.242288036,1
E01005144,60.45,788,2.425958993,0.242595899,1
E01012781,60.44,789,2.429037621,0.242903762,1
E01010107,60.43,790,2.432116249,0.243211625,1
E01007369,60.39,791,2.435194877,0.243519488,1
E01010841,60.38,792,2.438273505,0.243827351,1
E01009755,60.38,793,2.441352133,0.244135213,1
E01006434,60.36,794,2.444430762,0.244443076,1
E01012093,60.36,795,2.44750939,0.244750939,1
E01010924,60.35,796,2.450588018,0.245058802,1
E01011999,60.34,797,2.453666646,0.245366665,1
E01012783,60.34,798,2.456745274,0.245674527,1
E01017167,60.32,799,2.459823902,0.24598239,1
E01011059,60.31,800,2.462902531,0.246290253,1
E01027540,60.31,801,2.465981159,0.246598116,1
E01008540,60.28,802,2.469059787,0.246905979,1
E01007874,60.28,803,2.472138415,0.247213842,1
E01011312,60.28,804,2.475217043,0.247521704,1
E01013720,60.27,805,2.478295671,0.247829567,1
E01012128,60.23,806,2.4813743,0.24813743,1
E01012403,60.2,807,2.484452928,0.248445293,1
E01012735,60.19,808,2.487531556,0.248753156,1
E01022333,60.16,809,2.490610184,0.249061018,1
E01008258,60.15,810,2.493688812,0.249368881,1
E01011472,60.15,811,2.49676744,0.249676744,1
E01006735,60.12,812,2.499846069,0.249984607,1
E01011661,60.12,813,2.502924697,0.25029247,1
E01005459,60.11,814,2.506003325,0.250600332,1
E01008201,60.1,815,2.509081953,0.250908195,1
E01005117,60.1,816,2.512160581,0.251216058,1
E01009160,60.1,817,2.515239209,0.251523921,1
E01025293,60.09,818,2.518317838,0.251831784,1
E01001775,60.08,819,2.521396466,0.252139647,1
E01006460,60.03,820,2.524475094,0.252447509,1
E01013480,60.03,821,2.527553722,0.252755372,1
E01006016,60.03,822,2.53063235,0.253063235,1
E01010813,60.02,823,2.533710978,0.253371098,1
E01009881,59.99,824,2.536789607,0.253678961,1
E01013621,59.97,825,2.539868235,0.253986823,1
E01005379,59.96,826,2.542946863,0.254294686,1
E01004794,59.96,827,2.546025491,0.254602549,1
E01009093,59.95,828,2.549104119,0.254910412,1
E01014221,59.94,829,2.552182747,0.255218275,1
E01017031,59.93,830,2.555261376,0.255526138,1
E01012382,59.91,831,2.558340004,0.255834,1
E01003516,59.91,832,2.561418632,0.256141863,1
E01015045,59.9,833,2.56449726,0.256449726,1
E01009397,59.89,834,2.567575888,0.256757589,1
E01008120,59.86,835,2.570654516,0.257065452,1
E01009132,59.86,836,2.573733145,0.257373314,1
E01008913,59.85,837,2.576811773,0.257681177,1
E01007534,59.84,838,2.579890401,0.25798904,1
E01011038,59.83,839,2.582969029,0.258296903,1
E01006239,59.83,840,2.586047657,0.258604766,1
E01016111,59.81,841,2.589126285,0.258912629,1
E01005385,59.77,842,2.592204913,0.259220491,1
E01008106,59.76,843,2.595283542,0.259528354,1
E01013746,59.75,844,2.59836217,0.259836217,1
E01011372,59.75,845,2.601440798,0.26014408,1
E01012873,59.74,846,2.604519426,0.260451943,1
E01007716,59.73,847,2.607598054,0.260759805,1
E01012068,59.72,848,2.610676682,0.261067668,1
E01013822,59.71,849,2.613755311,0.261375531,1
E01012044,59.71,850,2.616833939,0.261683394,1
E01007715,59.69,851,2.619912567,0.261991257,1
E01010530,59.69,852,2.622991195,0.26229912,1
E01012782,59.67,853,2.626069823,0.262606982,1
E01003517,59.65,854,2.629148451,0.262914845,1
E01017154,59.63,855,2.63222708,0.263222708,1
E01004926,59.63,856,2.635305708,0.263530571,1
E01006729,59.63,857,2.638384336,0.263838434,1
E01005291,59.62,858,2.641462964,0.264146296,1
E01007848,59.61,859,2.644541592,0.264454159,1
E01011484,59.61,860,2.64762022,0.264762022,1
E01020764,59.6,861,2.650698849,0.265069885,1
E01006690,59.58,862,2.653777477,0.265377748,1
E01008090,59.58,863,2.656856105,0.26568561,1
E01005611,59.55,864,2.659934733,0.265993473,1
E01006571,59.55,865,2.663013361,0.266301336,1
E01025047,59.55,866,2.666091989,0.266609199,1
E01005709,59.52,867,2.669170618,0.266917062,1
E01007207,59.51,868,2.672249246,0.267224925,1
E01007886,59.51,869,2.675327874,0.267532787,1
E01020758,59.46,870,2.678406502,0.26784065,1
E01008935,59.45,871,2.68148513,0.268148513,1
E01005669,59.44,872,2.684563758,0.268456376,1
E01005326,59.42,873,2.687642387,0.268764239,1
E01002038,59.4,874,2.690721015,0.269072101,1
E01006979,59.39,875,2.693799643,0.269379964,1
E01007175,59.38,876,2.696878271,0.269687827,1
E01009369,59.37,877,2.699956899,0.26999569,1
E01010654,59.32,878,2.703035527,0.270303553,1
E01009482,59.32,879,2.706114156,0.270611416,1
E01013748,59.3,880,2.709192784,0.270919278,1
E01004284,59.28,881,2.712271412,0.271227141,1
E01010053,59.24,882,2.71535004,0.271535004,1
E01014833,59.24,883,2.718428668,0.271842867,1
E01017281,59.23,884,2.721507296,0.27215073,1
E01027847,59.23,885,2.724585925,0.272458592,1
E01008084,59.22,886,2.727664553,0.272766455,1
E01012647,59.21,887,2.730743181,0.273074318,1
E01006741,59.21,888,2.733821809,0.273382181,1
E01013868,59.2,889,2.736900437,0.273690044,1
E01006952,59.2,890,2.739979065,0.273997907,1
E01004245,59.2,891,2.743057693,0.274305769,1
E01010289,59.17,892,2.746136322,0.274613632,1
E01000600,59.16,893,2.74921495,0.274921495,1
E01010365,59.15,894,2.752293578,0.275229358,1
E01001770,59.13,895,2.755372206,0.275537221,1
E01007303,59.12,896,2.758450834,0.275845083,1
E01009579,59.12,897,2.761529462,0.276152946,1
E01014251,59.11,898,2.764608091,0.276460809,1
E01002715,59.11,899,2.767686719,0.276768672,1
E01024663,59.1,900,2.770765347,0.277076535,1
E01005235,59.1,901,2.773843975,0.277384398,1
E01013142,59.09,902,2.776922603,0.27769226,1
E01014198,59.08,903,2.780001231,0.278000123,1
E01006600,59.08,904,2.78307986,0.278307986,1
E01005245,59.07,905,2.786158488,0.278615849,1
E01009300,59.07,906,2.789237116,0.278923712,1
E01014255,59.06,907,2.792315744,0.279231574,1
E01005592,59.04,908,2.795394372,0.279539437,1
E01010037,59.04,909,2.798473,0.2798473,1
E01001780,59.03,910,2.801551629,0.280155163,1
E01012001,59.03,911,2.804630257,0.280463026,1
E01007463,59.03,912,2.807708885,0.280770888,1
E01005448,59.03,913,2.810787513,0.281078751,1
E01013679,59.03,914,2.813866141,0.281386614,1
E01006643,59.02,915,2.816944769,0.281694477,1
E01015078,59.02,916,2.820023398,0.28200234,1
E01002035,59.02,917,2.823102026,0.282310203,1
E01014354,59.02,918,2.826180654,0.282618065,1
E01025182,59.01,919,2.829259282,0.282925928,1
E01007735,58.95,920,2.83233791,0.283233791,1
E01010414,58.94,921,2.835416538,0.283541654,1
E01001424,58.93,922,2.838495167,0.283849517,1
E01008075,58.93,923,2.841573795,0.284157379,1
E01004802,58.92,924,2.844652423,0.284465242,1
E01008102,58.91,925,2.847731051,0.284773105,1
E01018997,58.9,926,2.850809679,0.285080968,1
E01011780,58.89,927,2.853888307,0.285388831,1
E01012397,58.87,928,2.856966936,0.285696694,1
E01014800,58.87,929,2.860045564,0.286004556,1
E01005935,58.87,930,2.863124192,0.286312419,1
E01006720,58.85,931,2.86620282,0.286620282,1
E01011294,58.85,932,2.869281448,0.286928145,1
E01005104,58.85,933,2.872360076,0.287236008,1
E01007875,58.85,934,2.875438705,0.28754387,1
E01005434,58.85,935,2.878517333,0.287851733,1
E01006695,58.84,936,2.881595961,0.288159596,1
E01011364,58.81,937,2.884674589,0.288467459,1
E01002732,58.8,938,2.887753217,0.288775322,1
E01012641,58.8,939,2.890831845,0.289083185,1
E01013311,58.79,940,2.893910473,0.289391047,1
E01004302,58.77,941,2.896989102,0.28969891,1
E01005654,58.77,942,2.90006773,0.290006773,1
E01012442,58.77,943,2.903146358,0.290314636,1
E01018910,58.76,944,2.906224986,0.290622499,1
E01012844,58.76,945,2.909303614,0.290930361,1
E01009153,58.75,946,2.912382242,0.291238224,1
E01009372,58.75,947,2.915460871,0.291546087,1
E01005984,58.74,948,2.918539499,0.29185395,1
E01013637,58.73,949,2.921618127,0.292161813,1
E01002034,58.73,950,2.924696755,0.292469676,1
E01005952,58.72,951,2.927775383,0.292777538,1
E01007885,58.71,952,2.930854011,0.293085401,1
E01011342,58.71,953,2.93393264,0.293393264,1
E01025139,58.71,954,2.937011268,0.293701127,1
E01009514,58.7,955,2.940089896,0.29400899,1
E01016908,58.7,956,2.943168524,0.294316852,1
E01020757,58.7,957,2.946247152,0.294624715,1
E01013298,58.68,958,2.94932578,0.294932578,1
E01009510,58.68,959,2.952404409,0.295240441,1
E01014163,58.66,960,2.955483037,0.295548304,1
E01007573,58.65,961,2.958561665,0.295856166,1
E01012349,58.65,962,2.961640293,0.296164029,1
E01010031,58.65,963,2.964718921,0.296471892,1
E01004469,58.63,964,2.967797549,0.296779755,1
E01004721,58.63,965,2.970876178,0.297087618,1
E01020983,58.62,966,2.973954806,0.297395481,1
E01012304,58.62,967,2.977033434,0.297703343,1
E01009362,58.61,968,2.980112062,0.298011206,1
E01009136,58.61,969,2.98319069,0.298319069,1
E01012619,58.6,970,2.986269318,0.298626932,1
E01012084,58.58,971,2.989347947,0.298934795,1
E01009298,58.58,972,2.992426575,0.299242657,1
E01007378,58.56,973,2.995505203,0.29955052,1
E01005068,58.55,974,2.998583831,0.299858383,1
E01007970,58.55,975,3.001662459,0.300166246,1
E01003633,58.54,976,3.004741087,0.300474109,1
E01005133,58.52,977,3.007819716,0.300781972,1
E01008382,58.52,978,3.010898344,0.301089834,1
E01008914,58.5,979,3.013976972,0.301397697,1
E01009259,58.5,980,3.0170556,0.30170556,1
E01012675,58.49,981,3.020134228,0.302013423,1
E01008100,58.49,982,3.023212856,0.302321286,1
E01007134,58.48,983,3.026291485,0.302629148,1
E01006605,58.46,984,3.029370113,0.302937011,1
E01008980,58.46,985,3.032448741,0.303244874,1
E01019193,58.46,986,3.035527369,0.303552737,1
